recipe_id,canonical_name,amount,unit,amount_value,amount_ratio_all,amount_rank_all
345,aromatic bitters,1.0,dash,1.0,0.15384615384615385,2.0
345,cherry bitters,1.0,dash,1.0,0.15384615384615385,2.0
346,lime juice,0.75,oz,0.75,0.06382978723404255,5.0
346,vodka,2.0,oz,2.0,0.1702127659574468,3.0
346,aperitivo,0.5,oz,0.5,0.0425531914893617,6.0
346,agave syrup,0.5,oz,0.5,0.0425531914893617,6.0
346,cherry tomatoes,3.0,,3.0,0.2553191489361702,2.0
346,lovage,4.0,l,4.0,0.3404255319148936,1.0
346,salt,1.0,pinch,1.0,0.0851063829787234,4.0
347,angostura bitters,5.0,dash,5.0,0.39215686274509803,1.0
347,whisky,2.5,oz,2.5,0.19607843137254902,2.0
347,orange bitters,2.0,dash,2.0,0.1568627450980392,3.0
347,maple syrup,0.25,oz,0.25,0.0196078431372549,5.0
347,orange,1.0,disc,1.0,0.0784313725490196,4.0
347,lemon,1.0,disc,1.0,0.0784313725490196,4.0
347,peach,1.0,slice,1.0,0.0784313725490196,4.0
348,pisco,2.0,oz,2.0,0.14814814814814814,3.0
348,orange juice,0.5,oz,0.5,0.037037037037037035,5.0
348,simple syrup,0.5,oz,0.5,0.037037037037037035,5.0
348,mint,2.0,,2.0,0.14814814814814814,3.0
348,lemon,0.5,oz,0.5,0.037037037037037035,5.0
348,cucumber,3.0,slice,3.0,0.2222222222222222,2.0
348,tonic syrup,1.0,bsp,1.0,0.07407407407407407,4.0
348,tonic bitters,4.0,dash,4.0,0.2962962962962963,1.0
349,whisky,2.0,oz,2.0,0.4,1.0
349,ginger syrup,1.0,oz,1.0,0.2,2.0
349,orange,1.0,slice,1.0,0.2,2.0
349,bitters,1.0,dash,1.0,0.2,2.0
350,amaro,0.5,oz,0.5,0.09090909090909091,3.0
350,whisky,2.0,oz,2.0,0.36363636363636365,2.0
350,bitters,3.0,dash,3.0,0.5454545454545454,1.0
351,lemon juice,0.5,oz,0.5,0.047619047619047616,4.0
351,simple syrup,0.5,oz,0.5,0.047619047619047616,4.0
351,rum,1.0,oz,1.0,0.09523809523809523,3.0
351,aperitivo,0.5,oz,0.5,0.047619047619047616,4.0
351,ginger beer,1.0,,1.0,0.09523809523809523,3.0
351,pineapple,4.0,piece,4.0,0.38095238095238093,1.0
351,ginger,3.0,piece,3.0,0.2857142857142857,2.0
352,lemon juice,0.5,oz,0.5,0.041666666666666664,4.0
352,simple syrup,0.5,oz,0.5,0.041666666666666664,4.0
352,rum,1.5,oz,1.5,0.125,2.0
352,bitter,0.5,oz,0.5,0.041666666666666664,4.0
352,ginger beer,1.0,,1.0,0.08333333333333333,3.0
352,ginger,4.0,piece,4.0,0.3333333333333333,1.0
352,pineapple,4.0,piece,4.0,0.3333333333333333,1.0
353,lime juice,0.75,oz,0.75,0.12,3.0
353,maraschino liqueur,1.0,oz,1.0,0.16,2.0
353,sparkling wine,1.0,oz,1.0,0.16,2.0
353,peach puree,0.5,oz,0.5,0.08,4.0
353,raspberry,3.0,,3.0,0.48,1.0
354,lime juice,0.75,oz,0.75,0.14285714285714285,3.0
354,maraschino liqueur,1.0,oz,1.0,0.19047619047619047,2.0
354,peach puree,0.5,oz,0.5,0.09523809523809523,4.0
354,raspberry,3.0,,3.0,0.5714285714285714,1.0
355,lemon juice,0.5,oz,0.5,0.0425531914893617,4.0
355,simple syrup,0.5,oz,0.5,0.0425531914893617,4.0
355,grapefruit juice,0.75,oz,0.75,0.06382978723404255,3.0
355,triple sec,0.5,oz,0.5,0.0425531914893617,4.0
355,tequila,1.5,oz,1.5,0.1276595744680851,2.0
355,red bell pepper,4.0,piece,4.0,0.3404255319148936,1.0
355,mint,4.0,oz,4.0,0.3404255319148936,1.0
356,ginger liqueur,0.25,oz,0.25,0.07692307692307693,3.0
356,bourbon,2.0,oz,2.0,0.6153846153846154,1.0
356,bourbon,0.5,oz,0.5,0.15384615384615385,2.0
356,vermouth,0.5,oz,0.5,0.15384615384615385,2.0
357,lime juice,0.5,oz,0.5,0.14285714285714285,3.0
357,tequila,1.5,oz,1.5,0.42857142857142855,1.0
357,agave nectar,0.5,oz,0.5,0.14285714285714285,3.0
357,strawberry,,,,,
357,hibiscus tea,1.0,oz,1.0,0.2857142857142857,2.0
357,sparkling water,,top,,,
358,maraschino liqueur,0.25,tsp,0.25,0.027777777777777776,5.0
358,sugar,0.5,tsp,0.5,0.05555555555555555,4.0
358,bitters,5.0,dash,5.0,0.5555555555555556,1.0
358,cherry,1.0,,1.0,0.1111111111111111,3.0
358,vodka,2.0,oz,2.0,0.2222222222222222,2.0
358,amaro,0.25,tsp,0.25,0.027777777777777776,5.0
359,lime juice,1.0,oz,1.0,0.2,2.0
359,gin,1.0,oz,1.0,0.2,2.0
359,tonic water,2.0,oz,2.0,0.4,1.0
359,basil,1.0,spg,1.0,0.2,2.0
360,cachaca,1.0,oz,1.0,0.11764705882352941,2.0
360,triple sec,1.0,oz,1.0,0.11764705882352941,2.0
360,cherry syrup,0.5,oz,0.5,0.058823529411764705,3.0
360,kumquat,5.0,,5.0,0.5882352941176471,1.0
360,rum,1.0,,1.0,0.11764705882352941,2.0
361,lime juice,1.0,oz,1.0,0.2222222222222222,2.0
361,gin,1.5,oz,1.5,0.3333333333333333,1.0
361,elderflower liqueur,0.75,oz,0.75,0.16666666666666666,3.0
361,triple sec,0.75,oz,0.75,0.16666666666666666,3.0
361,kiwi,0.5,,0.5,0.1111111111111111,4.0
362,lemon juice,0.75,oz,0.75,0.08108108108108109,3.0
362,egg white,0.5,oz,0.5,0.05405405405405406,4.0
362,ginger liqueur,1.0,oz,1.0,0.10810810810810811,2.0
362,simple syrup,0.5,oz,0.5,0.05405405405405406,4.0
362,kumquat,2.0,,2.0,0.21621621621621623,1.0
362,lychee,2.0,l,2.0,0.21621621621621623,1.0
362,rye whiskey,2.0,oz,2.0,0.21621621621621623,1.0
362,ginger beer,0.5,oz,0.5,0.05405405405405406,4.0
363,ginger liqueur,0.5,oz,0.5,0.07692307692307693,3.0
363,scotch whisky,2.5,oz,2.5,0.38461538461538464,2.0
363,angostura bitters,3.5,dash,3.5,0.5384615384615384,1.0
363,lemon peel,,,,,
364,lime juice,1.0,oz,1.0,0.13333333333333333,3.0
364,gin,2.0,oz,2.0,0.26666666666666666,2.0
364,simple syrup,0.5,oz,0.5,0.06666666666666667,4.0
364,campari,0.5,oz,0.5,0.06666666666666667,4.0
364,falernum,0.5,oz,0.5,0.06666666666666667,4.0
364,pineapple,3.0,l,3.0,0.4,1.0
365,gin,1.5,oz,1.5,0.11764705882352941,2.0
365,lemon juice,0.75,oz,0.75,0.058823529411764705,4.0
365,egg,1.0,whole,1.0,0.0784313725490196,3.0
365,port,1.0,oz,1.0,0.0784313725490196,3.0
365,cinnamon syrup,0.5,oz,0.5,0.0392156862745098,5.0
365,sage,8.0,leaves,8.0,0.6274509803921569,1.0
366,ginger liqueur,1.0,oz,1.0,0.11764705882352941,3.0
366,orange juice,1.0,oz,1.0,0.11764705882352941,3.0
366,simple syrup,1.0,dash,1.0,0.11764705882352941,3.0
366,gin,1.5,oz,1.5,0.17647058823529413,2.0
366,muddled,,,,,
366,muddled,,,,,
366,cucumber,2.0,slice,2.0,0.23529411764705882,1.0
366,raspberry,2.0,,2.0,0.23529411764705882,1.0
367,egg white,0.5,oz,0.5,0.11764705882352941,4.0
367,ginger liqueur,1.0,oz,1.0,0.23529411764705882,2.0
367,lemon,0.75,oz,0.75,0.17647058823529413,3.0
367,apple whiskey,1.5,oz,1.5,0.35294117647058826,1.0
367,ginger syrup,0.5,oz,0.5,0.11764705882352941,4.0
368,orange bitters,2.0,dash,2.0,0.4444444444444444,1.0
368,quinquina liqueur,1.5,oz,1.5,0.3333333333333333,2.0
368,pommeau,1.0,oz,1.0,0.2222222222222222,3.0
369,maraschino liqueur,0.25,oz,0.25,0.043478260869565216,4.0
369,cognac,2.0,oz,2.0,0.34782608695652173,1.0
369,angostura bitters,1.0,dash,1.0,0.17391304347826086,2.0
369,quinquina,0.5,oz,0.5,0.08695652173913043,3.0
369,walnut bitters,2.0,dash,2.0,0.34782608695652173,1.0
370,cachaca,2.0,oz,2.0,0.25,1.0
370,creme de framboise,0.5,oz,0.5,0.0625,3.0
370,condensed coconut milk,1.0,oz,1.0,0.125,2.0
370,almond milk,1.0,oz,1.0,0.125,2.0
370,creme de cacao,0.5,oz,0.5,0.0625,3.0
370,raspberries,1.0,handful,1.0,0.125,2.0
370,rhubarb bitters,2.0,dash,2.0,0.25,1.0
371,amaro,0.5,oz,0.5,0.06451612903225806,4.0
371,bitters,5.0,dash,5.0,0.6451612903225806,1.0
371,whisky,1.5,oz,1.5,0.1935483870967742,2.0
371,americano,0.75,oz,0.75,0.0967741935483871,3.0
372,gin,2.0,oz,2.0,0.2222222222222222,3.0
372,tonic water,4.0,oz,4.0,0.4444444444444444,1.0
372,tonic water,3.0,cubes,3.0,0.3333333333333333,2.0
373,maraschino liqueur,0.5,oz,0.5,0.15384615384615385,3.0
373,lemon juice,0.75,oz,0.75,0.23076923076923078,2.0
373,gin,1.5,oz,1.5,0.46153846153846156,1.0
373,violet liqueur,0.5,oz,0.5,0.15384615384615385,3.0
374,ginger liqueur,1.0,oz,1.0,0.1111111111111111,3.0
374,orange bitters,3.0,dash,3.0,0.3333333333333333,2.0
374,sparkling wine,5.0,oz,5.0,0.5555555555555556,1.0
375,lemon juice,1.0,oz,1.0,0.08333333333333333,4.0
375,pisco,1.5,oz,1.5,0.125,3.0
375,egg white,0.5,oz,0.5,0.041666666666666664,5.0
375,grape,5.0,,5.0,0.4166666666666667,1.0
375,blackberry,3.0,,3.0,0.25,2.0
375,creme yvette,1.0,oz,1.0,0.08333333333333333,4.0
376,apricot liqueur,0.5,oz,0.5,0.1111111111111111,2.0
376,lemon peel,,,,,
376,bourbon,2.0,oz,2.0,0.4444444444444444,1.0
376,aromatic bitters,2.0,dash,2.0,0.4444444444444444,1.0
377,amaretto,1.5,oz,1.5,0.1875,2.0
377,simple syrup,0.5,oz,0.5,0.0625,4.0
377,lime,4.0,l,4.0,0.5,1.0
377,pineapple,1.0,,1.0,0.125,3.0
377,pisco,1.0,,1.0,0.125,3.0
378,maraschino liqueur,0.75,oz,0.75,0.2,2.0
378,tequila,1.5,oz,1.5,0.4,1.0
378,sweet and sour mix,1.5,oz,1.5,0.4,1.0
378,cucumber,,oz,,,
378,mint,,oz,,,
379,amaretto,0.75,oz,0.75,0.06382978723404255,5.0
379,lime juice,0.5,oz,0.5,0.0425531914893617,6.0
379,mint,3.0,oz,3.0,0.2553191489361702,2.0
379,rum,1.5,oz,1.5,0.1276595744680851,4.0
379,cola,4.0,oz,4.0,0.3404255319148936,1.0
379,bitters,2.0,dash,2.0,0.1702127659574468,3.0
380,cherry liqueur,0.75,oz,0.75,0.10714285714285714,4.0
380,brandy,1.25,oz,1.25,0.17857142857142858,2.0
380,mint,4.0,sprigs,4.0,0.5714285714285714,1.0
380,amaretto,1.0,float,1.0,0.14285714285714285,3.0
381,vermouth,1.0,oz,1.0,0.2,2.0
381,club soda,2.0,oz,2.0,0.4,1.0
381,bitter,1.0,oz,1.0,0.2,2.0
381,limoncello,1.0,oz,1.0,0.2,2.0
381,thyme,,,,,
382,gin,1.5,oz,1.5,0.2,2.0
382,lemon juice,0.5,oz,0.5,0.06666666666666667,4.0
382,orange bitters,2.0,dash,2.0,0.26666666666666666,1.0
382,club soda,2.0,oz,2.0,0.26666666666666666,1.0
382,triple sec,0.75,oz,0.75,0.1,3.0
382,heavy cream,0.75,oz,0.75,0.1,3.0
383,champagne,140.0,ml,140.0,0.8,1.0
383,ginger liqueur,35.0,ml,35.0,0.2,2.0
384,champagne,4.0,oz,4.0,0.8,1.0
384,ginger liqueur,1.0,oz,1.0,0.2,2.0
385,cachaca,1.5,oz,1.5,0.23076923076923078,2.0
385,soda water,1.0,splash,1.0,0.15384615384615385,3.0
385,mai tai mix,3.0,oz,3.0,0.46153846153846156,1.0
385,rum,1.0,float,1.0,0.15384615384615385,3.0
386,cherry liqueur,0.5,oz,0.5,0.1,3.0
386,gin,1.0,oz,1.0,0.2,2.0
386,bitters,2.0,dash,2.0,0.4,1.0
386,vodka,1.0,oz,1.0,0.2,2.0
386,sherry,0.5,oz,0.5,0.1,3.0
387,cranberry juice,3.0,oz,3.0,0.5714285714285714,1.0
387,triple sec,1.5,oz,1.5,0.2857142857142857,2.0
387,watermelon liqueur,0.75,oz,0.75,0.14285714285714285,3.0
387,sweet and sour mix,,oz,,,
388,amaro,0.5,oz,0.5,0.05263157894736842,3.0
388,angostura bitters,7.0,dash,7.0,0.7368421052631579,1.0
388,vermouth,0.5,oz,0.5,0.05263157894736842,3.0
388,rye whiskey,1.5,oz,1.5,0.15789473684210525,2.0
389,vermouth,1.0,oz,1.0,0.3333333333333333,1.0
389,gin,1.0,oz,1.0,0.3333333333333333,1.0
389,bitter,1.0,oz,1.0,0.3333333333333333,1.0
390,cherry liqueur,0.75,oz,0.75,0.25,1.0
390,orange juice,0.75,oz,0.75,0.25,1.0
390,scotch whisky,0.75,oz,0.75,0.25,1.0
390,vermouth,0.75,oz,0.75,0.25,1.0
391,bitter bianco,1.0,oz,1.0,0.2857142857142857,2.0
391,bitters,1.0,dash,1.0,0.2857142857142857,2.0
391,tequila,1.25,oz,1.25,0.35714285714285715,1.0
391,benedictine,0.25,oz,0.25,0.07142857142857142,3.0
392,lime juice,0.5,oz,0.5,0.25,2.0
392,amaretto,1.5,oz,1.5,0.75,1.0
392,club soda,,,,,
393,brandy,1.5,oz,1.5,0.375,2.0
393,truffle tincture,2.5,drop,2.5,0.625,1.0
393,tobacco essence,,,,,
394,mezcal,1.5,oz,1.5,0.3157894736842105,1.0
394,lime juice,0.5,oz,0.5,0.10526315789473684,4.0
394,grapefruit juice,0.5,oz,0.5,0.10526315789473684,4.0
394,curaçao,0.75,oz,0.75,0.15789473684210525,3.0
394,pickle brine,0.5,oz,0.5,0.10526315789473684,4.0
394,watermelon juice,1.0,oz,1.0,0.21052631578947367,2.0
395,lemon juice,1.0,tsp,1.0,0.18761726078799248,2.0
395,champagne,3.0,oz,3.0,0.5628517823639775,1.0
395,cognac,1.0,oz,1.0,0.18761726078799248,2.0
395,cherry brandy,0.33,oz,0.33,0.06191369606003753,3.0
396,simple syrup,,,,,
396,scotch whisky,2.0,oz,2.0,0.2857142857142857,2.0
396,mint,5.0,,5.0,0.7142857142857143,1.0
397,ginger ale,5.0,oz,5.0,0.5555555555555556,1.0
397,cachaca,1.5,oz,1.5,0.16666666666666666,2.0
397,aromatic bitters,1.0,dash,1.0,0.1111111111111111,3.0
397,agave,1.5,oz,1.5,0.16666666666666666,2.0
398,fernet,1.5,oz,1.5,0.3,2.0
398,ginger liqueur,0.5,oz,0.5,0.1,4.0
398,cola,2.0,oz,2.0,0.4,1.0
398,lemon juice,1.0,wedge,1.0,0.2,3.0
399,vermouth,0.5,oz,0.5,0.125,4.0
399,cherry liqueur,0.75,oz,0.75,0.1875,3.0
399,angostura bitters,1.0,dash,1.0,0.25,2.0
399,vermouth,0.25,oz,0.25,0.0625,5.0
399,gin,1.5,oz,1.5,0.375,1.0
400,ginger liqueur,1.5,oz,1.5,0.42857142857142855,2.0
400,angostura bitters,2.0,dash,2.0,0.5714285714285714,1.0
400,ginger ale,,top,,,
401,gin,1.5,oz,1.5,0.42857142857142855,1.0
401,lemon,1.0,l,1.0,0.2857142857142857,2.0
401,tonic water,1.0,fill,1.0,0.2857142857142857,2.0
402,gin,1.5,oz,1.5,0.8571428571428571,1.0
402,tonic water,,top,,,
402,quinquina,0.25,oz,0.25,0.14285714285714285,2.0
403,lime juice,0.75,oz,0.75,0.2,2.0
403,pineapple juice,0.5,oz,0.5,0.13333333333333333,3.0
403,scotch whisky,1.5,oz,1.5,0.4,1.0
403,green chartreuse,0.5,oz,0.5,0.13333333333333333,3.0
403,falernum,0.5,oz,0.5,0.13333333333333333,3.0
404,scotch whisky,2.5,oz,2.5,1.0,1.0
405,vodka,1.25,oz,1.25,0.7142857142857143,1.0
405,lime juice,0.5,oz,0.5,0.2857142857142857,2.0
405,soda water,,splash,,,
405,beer,,top,,,
406,pisco,2.0,oz,2.0,1.0,1.0
407,lemon juice,1.0,oz,1.0,0.3333333333333333,2.0
407,cognac,1.5,oz,1.5,0.5,1.0
407,orgeat,0.25,oz,0.25,0.08333333333333333,3.0
407,triple sec,0.25,oz,0.25,0.08333333333333333,3.0
407,lemonade,,top,,,
408,cognac,1.5,oz,1.5,0.3333333333333333,2.0
408,ice,3.0,piece,3.0,0.6666666666666666,1.0
409,lemon juice,0.75,oz,0.75,0.14285714285714285,2.0
409,champagne,,,,,
409,raspberry,3.0,,3.0,0.5714285714285714,1.0
409,cognac,0.75,oz,0.75,0.14285714285714285,2.0
409,simple syrup,0.75,oz,0.75,0.14285714285714285,2.0
410,gin,3.0,oz,3.0,0.6,1.0
410,vermouth,1.0,tsp,1.0,0.2,2.0
410,lemon,1.0,,1.0,0.2,2.0
411,maraschino liqueur,0.75,oz,0.75,0.15,3.0
411,lemon juice,0.5,oz,0.5,0.1,4.0
411,vodka,0.75,oz,0.75,0.15,3.0
411,pomegranate liqueur,1.0,float,1.0,0.2,2.0
411,lemon sorbet,2.0,scoop,2.0,0.4,1.0
412,maraschino liqueur,0.75,oz,0.75,0.2,3.0
412,fernet,1.0,oz,1.0,0.26666666666666666,2.0
412,blood orange sorbet,2.0,scoop,2.0,0.5333333333333333,1.0
413,amaro,1.0,oz,1.0,0.18181818181818182,3.0
413,orange bitters,2.0,dash,2.0,0.36363636363636365,1.0
413,bourbon,1.5,oz,1.5,0.2727272727272727,2.0
413,club soda,1.0,splash,1.0,0.18181818181818182,3.0
414,lemon juice,1.0,oz,1.0,0.08163265306122448,3.0
414,triple sec,0.75,oz,0.75,0.061224489795918366,4.0
414,ice,,,,,
414,simple syrup,1.0,oz,1.0,0.08163265306122448,3.0
414,cognac,1.5,oz,1.5,0.12244897959183673,2.0
414,mint,8.0,,8.0,0.6530612244897959,1.0
415,pineapple juice,2.0,oz,2.0,0.36363636363636365,1.0
415,rum,2.0,oz,2.0,0.36363636363636365,1.0
415,cream of coconut,1.5,oz,1.5,0.2727272727272727,2.0
416,cherry liqueur,1.25,oz,1.25,0.3125,1.0
416,bourbon,1.25,oz,1.25,0.3125,1.0
416,chocolate liqueur,0.5,oz,0.5,0.125,3.0
416,cream,1.0,oz,1.0,0.25,2.0
417,lemon juice,0.75,oz,0.75,0.05454545454545454,3.0
417,cognac,1.0,oz,1.0,0.07272727272727272,2.0
417,sparkling water,0.75,oz,0.75,0.05454545454545454,3.0
417,mint,10.0,,10.0,0.7272727272727273,1.0
417,sugar syrup,1.0,coffee spoon,1.0,0.07272727272727272,2.0
417,lemon,0.25,slice,0.25,0.01818181818181818,4.0
418,tequila,1.5,oz,1.5,0.46153846153846156,1.0
418,syrup,0.75,oz,0.75,0.23076923076923078,3.0
418,vermouth,,,,,
418,pomegranate,1.0,,1.0,0.3076923076923077,2.0
419,maraschino liqueur,1.0,oz,1.0,0.4,1.0
419,heavy cream,0.5,oz,0.5,0.2,2.0
419,pear liqueur,1.0,oz,1.0,0.4,1.0
419,cardamom,,oz,,,
419,pear,,oz,,,
420,maraschino liqueur,30.0,ml,30.0,0.32608695652173914,1.0
420,bourbon,20.0,ml,20.0,0.21739130434782608,2.0
420,cherry liqueur,20.0,ml,20.0,0.21739130434782608,2.0
420,chocolate bitters,2.0,dash,2.0,0.021739130434782608,3.0
420,bitters,20.0,ml,20.0,0.21739130434782608,2.0
421,angostura bitters,2.0,dash,2.0,0.2857142857142857,1.0
421,lime juice,1.0,part,1.0,0.14285714285714285,2.0
421,cachaca,2.0,part,2.0,0.2857142857142857,1.0
421,ginger beer,1.0,,1.0,0.14285714285714285,2.0
421,simple syrup,1.0,part,1.0,0.14285714285714285,2.0
422,coconut milk,2.0,oz,2.0,0.25,2.0
422,condensed milk,2.0,oz,2.0,0.25,2.0
422,cachaca,3.0,oz,3.0,0.375,1.0
422,sugar,1.0,tbsp,1.0,0.125,3.0
423,sugar,1.5,tbsp,1.5,0.2727272727272727,2.0
423,cachaca,2.0,oz,2.0,0.36363636363636365,1.0
423,orange juice,2.0,oz,2.0,0.36363636363636365,1.0
424,passion fruit,,,,,
424,sugar,1.5,tbsp,1.5,0.42857142857142855,2.0
424,cachaca,2.0,oz,2.0,0.5714285714285714,1.0
425,cachaca,2.0,oz,2.0,0.25,2.0
425,condensed milk,2.0,oz,2.0,0.25,2.0
425,sugar,1.0,tbsp,1.0,0.125,3.0
425,peach juice,3.0,oz,3.0,0.375,1.0
426,vodka,2.0,oz,2.0,0.5,1.0
426,brown sugar,1.0,cube,1.0,0.25,2.0
426,bitters,1.0,splash,1.0,0.25,2.0
427,lime juice,0.5,oz,0.5,0.06060606060606061,5.0
427,egg white,0.5,oz,0.5,0.06060606060606061,5.0
427,pineapple juice,0.75,oz,0.75,0.09090909090909091,4.0
427,simple syrup,0.5,oz,0.5,0.06060606060606061,5.0
427,angostura bitters,1.0,dash,1.0,0.12121212121212122,3.0
427,vodka,1.5,oz,1.5,0.18181818181818182,2.0
427,sweet vermouth,0.5,oz,0.5,0.06060606060606061,5.0
427,basil,3.0,,3.0,0.36363636363636365,1.0
428,maraschino liqueur,0.25,oz,0.25,0.04,5.0
428,cognac,1.5,oz,1.5,0.24,2.0
428,simple syrup,0.5,tsp,0.5,0.08,4.0
428,angostura bitters,1.0,dash,1.0,0.16,3.0
428,bitters,3.0,dash,3.0,0.48,1.0
428,absinthe,,,,,
429,lemon juice,1.0,dash,1.0,0.2857142857142857,2.0
429,maraschino liqueur,1.5,oz,1.5,0.42857142857142855,1.0
429,tonic water,,top,,,
429,cucumber,1.0,strip,1.0,0.2857142857142857,2.0
430,gin,1.5,oz,1.5,0.3333333333333333,1.0
430,campari,0.75,oz,0.75,0.16666666666666666,3.0
430,vermouth,1.0,oz,1.0,0.2222222222222222,2.0
430,eau de vie,,,,,
430,amaro,0.25,oz,0.25,0.05555555555555555,4.0
430,salt,1.0,pinch,1.0,0.2222222222222222,2.0
431,lemon juice,0.75,oz,0.75,0.25,1.0
431,quinquina liqueur,0.75,oz,0.75,0.25,1.0
431,gin,0.75,oz,0.75,0.25,1.0
431,absinthe,,,,,
431,curacao liqueur,0.75,oz,0.75,0.25,1.0
432,cognac,2.0,oz,2.0,0.3333333333333333,2.0
432,bitters,3.0,dash,3.0,0.5,1.0
432,absinthe,0.5,oz,0.5,0.08333333333333333,3.0
432,sugar,0.5,tsp,0.5,0.08333333333333333,3.0
433,lemon juice,5.0,ml,5.0,0.06172839506172839,3.0
433,maraschino liqueur,20.0,ml,20.0,0.24691358024691357,2.0
433,absinthe,1.0,dash,1.0,0.012345679012345678,4.0
433,gin,50.0,ml,50.0,0.6172839506172839,1.0
433,orgeat syrup,5.0,ml,5.0,0.06172839506172839,3.0
434,lillet blanc,0.5,oz,0.5,0.08,4.0
434,bitter bianco,0.75,oz,0.75,0.12,3.0
434,gin,1.5,oz,1.5,0.24,2.0
434,sauternes,1.5,oz,1.5,0.24,2.0
434,orange blossom water,2.0,dash,2.0,0.32,1.0
435,fernet,0.5,oz,0.5,0.07142857142857142,4.0
435,angostura bitters,1.0,dash,1.0,0.14285714285714285,3.0
435,triple sec,1.5,oz,1.5,0.21428571428571427,2.0
435,satsuma,2.0,slice,2.0,0.2857142857142857,1.0
435,sarsaparilla soda,2.0,oz,2.0,0.2857142857142857,1.0
436,lime juice,0.25,oz,0.25,0.07692307692307693,3.0
436,gin,1.5,oz,1.5,0.46153846153846156,1.0
436,grapefruit juice,0.75,oz,0.75,0.23076923076923078,2.0
436,syrup,0.75,oz,0.75,0.23076923076923078,2.0
436,tonic water,,,,,
437,ginger liqueur,2.0,oz,2.0,0.16666666666666666,2.0
437,apple cider,5.0,oz,5.0,0.4166666666666667,1.0
437,apple juice,5.0,oz,5.0,0.4166666666666667,1.0
438,lemon juice,0.75,oz,0.75,0.11538461538461539,3.0
438,angostura bitters,2.0,dash,2.0,0.3076923076923077,1.0
438,gin,2.0,oz,2.0,0.3076923076923077,1.0
438,serrano pepper syrup,0.25,oz,0.25,0.038461538461538464,4.0
438,mango juice,1.5,oz,1.5,0.23076923076923078,2.0
439,lemon juice,0.5,oz,0.5,0.16666666666666666,3.0
439,simple syrup,1.0,dash,1.0,0.3333333333333333,2.0
439,scotch whisky,1.5,oz,1.5,0.5,1.0
440,ginger liqueur,50.0,ml,50.0,0.6578947368421053,1.0
440,lime,25.0,ml,25.0,0.32894736842105265,2.0
440,ginger,1.0,slice,1.0,0.013157894736842105,3.0
440,strawberry,,,,,
441,simple syrup,0.25,oz,0.25,0.05263157894736842,3.0
441,whisky,2.0,oz,2.0,0.42105263157894735,1.0
441,sherry,0.5,oz,0.5,0.10526315789473684,2.0
441,bitters,2.0,dash,2.0,0.42105263157894735,1.0
442,ginger liqueur,1.0,oz,1.0,0.5,1.0
442,scotch whisky,1.0,oz,1.0,0.5,1.0
443,amaro,1.0,oz,1.0,0.1111111111111111,3.0
443,tequila reposado,2.0,oz,2.0,0.2222222222222222,2.0
443,maraschino liqueur,2.0,oz,2.0,0.2222222222222222,2.0
443,lemon juice,4.0,oz,4.0,0.4444444444444444,1.0
444,cherry liqueur,0.5,oz,0.5,0.15384615384615385,3.0
444,ginger liqueur,0.25,oz,0.25,0.07692307692307693,4.0
444,angostura bitters,1.0,dash,1.0,0.3076923076923077,2.0
444,scotch whisky,1.5,oz,1.5,0.46153846153846156,1.0
445,ginger liqueur,1.5,oz,1.5,0.2727272727272727,2.0
445,angostura bitters,1.0,dash,1.0,0.18181818181818182,3.0
445,tonic water,3.0,oz,3.0,0.5454545454545454,1.0
446,ginger liqueur,0.5,oz,0.5,0.09090909090909091,3.0
446,lime juice,0.25,oz,0.25,0.045454545454545456,4.0
446,grapefruit juice,1.0,oz,1.0,0.18181818181818182,2.0
446,gin,1.5,oz,1.5,0.2727272727272727,1.0
446,honey,0.25,oz,0.25,0.045454545454545456,4.0
446,club soda,1.0,splash,1.0,0.18181818181818182,2.0
446,bitters,1.0,dash,1.0,0.18181818181818182,2.0
447,simple syrup,0.25,oz,0.25,0.047619047619047616,4.0
447,chocolate bitters,2.0,dash,2.0,0.38095238095238093,1.0
447,egg,1.0,whole,1.0,0.19047619047619047,3.0
447,whisky,1.5,oz,1.5,0.2857142857142857,2.0
447,heavy cream,0.25,oz,0.25,0.047619047619047616,4.0
447,allspice dram,0.25,oz,0.25,0.047619047619047616,4.0
448,lime juice,1.5,oz,1.5,0.3333333333333333,2.0
448,tequila,2.0,oz,2.0,0.4444444444444444,1.0
448,agave nectar,1.0,oz,1.0,0.2222222222222222,3.0
449,lemon juice,0.75,oz,0.75,0.25,2.0
449,limoncello,1.0,oz,1.0,0.3333333333333333,1.0
449,vodka,1.0,oz,1.0,0.3333333333333333,1.0
449,simple syrup,0.25,oz,0.25,0.08333333333333333,3.0
450,lemon juice,0.75,oz,0.75,0.17647058823529413,3.0
450,maraschino liqueur,0.25,oz,0.25,0.058823529411764705,4.0
450,cachaca,1.5,oz,1.5,0.35294117647058826,1.0
450,lemon bitters,1.0,dash,1.0,0.23529411764705882,2.0
450,bitter,0.75,oz,0.75,0.17647058823529413,3.0
451,cognac,2.0,oz,2.0,0.5,1.0
451,honey syrup,0.5,tsp,0.5,0.125,3.0
451,dry vermouth,1.0,oz,1.0,0.25,2.0
451,banana liqueur,0.5,tsp,0.5,0.125,3.0
452,lemon juice,0.75,oz,0.75,0.125,3.0
452,pineapple juice,0.75,oz,0.75,0.125,3.0
452,whisky,2.0,oz,2.0,0.3333333333333333,1.0
452,grenadine,0.75,oz,0.75,0.125,3.0
