global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
110,amaretto,unknown,0.12443738103916728,0.02384252225572473,0.024829811489642032,0.7391181899274667,31,6,20,27,0.1935483870967742,0.6451612903225806,0.8709677419354839,6,12,0,13,0,0,0,0,0.0,0.0,sweetener,0.41935483870967744,True
111,elderflower syrup,unknown,0.11417142115714002,0.027661572295561963,0.028158564783316763,0.2212925783644957,8,0,6,8,0.0,0.75,1.0,0,0,0,8,0,0,0,0,0.0,0.0,sweetener,1.0,False
112,maraschino liqueur,unknown,0.09841966851154024,0.011401756926475833,0.012824750769329088,1.014756366456349,89,0,62,82,0.0,0.6966292134831461,0.9213483146067416,2,33,0,53,0,0,0,1,0.0,0.0,sweetener,0.5955056179775281,False
113,walnut liqueur,unknown,0.09538266551237329,0.004428513172161,0.02596366348230372,0.004428513172161,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,2.0,2.0,sweetener,1.0,False
114,lemon sorbet,unknown,0.09528309119202405,0.03388434156090845,0.029701314129038935,0.0677686831218169,2,0,1,2,0.0,0.5,1.0,0,0,0,1,0,0,0,1,0.0,0.0,sweetener,0.5,True
115,serrano pepper syrup,unknown,0.08158693771548087,0.0300913600334579,0.02881509091133671,0.0300913600334579,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
116,cardamom syrup,unknown,0.08146432915417784,0.0280850381212265,0.028592166254422107,0.0280850381212265,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
117,sauternes,unknown,0.08122105845012324,0.0241042447821514,0.028149855883413764,0.0241042447821514,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,True
118,chocolate liqueur,unknown,0.08084962305505848,0.018026211044728,0.027474518801477832,0.018026211044728,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
119,pistachio syrup,unknown,0.08063800039913208,0.0145632948568412,0.027089750336157077,0.0145632948568412,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
120,bay leaf syrup,unknown,0.0803905038992426,0.0105133521313774,0.02663975669999443,0.0105133521313774,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
121,golden sesame honey,unknown,0.0560536437563548,0.0420639707631664,0.030145380992415434,0.0420639707631664,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
122,goji berry liqueur,unknown,0.054748479008271005,0.0207067294308861,0.02777235417771762,0.0207067294308861,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
123,rose poached pear syrup,unknown,0.05466187252788232,0.0192895324790712,0.027614887849738187,0.0192895324790712,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
124,anisette,unknown,0.05454588831896935,0.0173916090604954,0.02740400746989643,0.0173916090604954,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
125,vanilla,unknown,0.05447284743810307,0.0161963946463199,0.027271205868321373,0.0161963946463199,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
126,quinquina,unknown,0.05427889074360435,0.0130225578272499,0.02691855733286915,0.0130225578272499,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
127,sage-cilantro-lime syrup,unknown,0.05399767461173914,0.0084208393058193,0.026407255274932418,0.0084208393058193,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
128,cane syrup,unknown,0.05380730016937271,0.0053056211580049,0.026061119925175263,0.0053056211580049,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
129,xtabentun liqueur (honey,unknown,0.053609290397972374,0.002065461262363,0.025701102158992833,0.002065461262363,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
130,jalapeno-orange simple syrup,unknown,0.053467236331431585,-0.0002590598264862,0.025442822038009585,-0.0002590598264862,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
131,coconut liqueur,unknown,0.05338241506223086,-0.001647044231589,0.025288601548553717,-0.001647044231589,1,0,0,1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
