global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
35,white wine,unknown,0.2760938779560121,0.1977462720207153,0.047443414465476424,0.1977462720207153,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
36,champagne,unknown,0.27319088741095754,0.07183714436694767,0.05365542348447352,0.7902085880364244,11,5,7,11,0.45454545454545453,0.6363636363636364,1.0,3,1,0,0,0,0,7,0,5.0,11.0,dilution,0.6363636363636364,False
37,whiskey,unknown,0.27313191319540964,0.07779793524653957,0.042058023991653745,0.2333938057396187,3,3,3,3,1.0,1.0,1.0,3,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
38,ca' secco sparkling,unknown,0.273083962828585,0.14849311539009,0.04197084150651805,0.14849311539009,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
39,pastis,unknown,0.27182057420851047,0.1278194834252338,0.039673771288200696,0.1278194834252338,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
40,ice,unknown,0.27123102778933844,0.0783871144551535,0.03860186870788795,0.156774228910307,2,2,2,2,1.0,1.0,1.0,0,0,0,0,0,0,2,0,0.0,0.0,dilution,1.0,True
41,tequila reposado,unknown,0.27037868125601766,0.1042248714753516,0.03705214773821378,0.1042248714753516,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
42,rye,unknown,0.27036057989678014,0.1039286674151017,0.037019236175963796,0.1039286674151017,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
43,belstar sparkling rose,unknown,0.27029776851569676,0.1029008448155555,0.03690503366490311,0.1029008448155555,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
44,westland american single malt,unknown,0.27008766084951297,0.0994627193689114,0.0365230197263871,0.0994627193689114,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
45,bloody mary mix,unknown,0.26989097661255074,0.096244250036802,0.036165412022819386,0.096244250036802,1,1,1,1,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
46,pumpkin-infused glenrothes vintage reserve,unknown,0.2698050030577437,0.0948374100490503,0.03600909646862475,0.0948374100490503,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
47,bourbon rye,unknown,0.2697904223410922,0.0945988165038444,0.03598258607471298,0.0945988165038444,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
