global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
76,castilian tincture,unknown,0.1341157537534268,0.0275779238253015,0.028535820221541552,0.0275779238253015,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
77,lemorton pommeau de normandie,unknown,0.13410548101614708,0.027409824487997,0.028517142517396607,0.027409824487997,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
78,apple shrub,unknown,0.13400202411641626,0.0257168934014929,0.028329039063340597,0.0257168934014929,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
79,amargo vallet,unknown,0.13395466123096625,0.0249418643668561,0.02824292472615873,0.0249418643668561,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
80,ginger brown,unknown,0.13392608121448882,0.0244741913699527,0.028190961059836133,0.0244741913699527,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
81,new york apple whisky,unknown,0.1338696098336307,0.0235501142286382,0.028088285821912293,0.0235501142286382,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
82,noyeau de poissy b,unknown,0.13380640289425083,0.0225158188569677,0.027973364113948906,0.0225158188569677,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
83,steam beer,unknown,0.13375279414164642,0.0216385847234407,0.02787589365466813,0.0216385847234407,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
84,orange marmalade,unknown,0.13356427026239737,0.0185536485175474,0.027533122965124432,0.0185536485175474,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
85,violette liqueur,unknown,0.13350245871771954,0.0175421868773645,0.02742073833843744,0.0175421868773645,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
86,napa valley moscato late harvest,unknown,0.1334666408489703,0.0169560762978316,0.027355614940711565,0.0169560762978316,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
87,dolin blanc,unknown,0.13325633594202627,0.0135147232751108,0.026973242382631477,0.0135147232751108,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
88,napoleon amontillado,unknown,0.13278800972639326,0.0058512033829345,0.026121740172389663,0.0058512033829345,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
89,mandarine napoléon,unknown,0.13273666299638714,0.0155196833230612,0.026028382481469485,0.0310393666461224,2,0,2,2,0.0,1.0,1.0,0,2,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
90,nori-infused sake,unknown,0.13250337423354697,0.0011935316818135,0.02560422109448733,0.0011935316818135,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
91,anis,unknown,0.1309974569792241,-0.0002912804693302497,0.022866189722991197,-0.0005825609386604994,2,0,2,2,0.0,1.0,1.0,0,2,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
92,banana liqueur,unknown,0.13052079140372236,0.0042501057580987,0.02199952504026078,0.012750317274296099,3,0,3,3,0.0,1.0,1.0,0,2,0,1,0,0,0,0,0.0,0.0,modifier,0.6666666666666666,True
93,carrot eau de vie,unknown,0.12972252626337402,-0.0443112532846532,0.020548133875991033,-0.0443112532846532,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
94,vanilla syrup,unknown,0.1259675145276621,0.01471487277420395,0.025867420371698036,0.0294297455484079,2,0,1,1,0.0,0.5,0.5,0,1,0,1,0,0,0,0,1.5,3.0,modifier,0.5,False
95,cynar,unknown,0.12404845763137631,0.0175308068234324,0.024947307121858508,0.0701232272937296,4,0,1,3,0.0,0.25,0.75,0,4,0,0,0,0,0,0,4.0,4.0,modifier,1.0,True
96,limoncello,unknown,0.1235727198601347,0.036997756978990236,0.03329011266435971,0.36997756978990237,10,2,5,10,0.2,0.5,1.0,1,5,0,4,0,0,0,0,0.0,0.0,modifier,0.5,True
97,luxardo aperitivo,unknown,0.12241064219624513,0.013821215653922645,0.01921552169652225,0.19349701915491702,14,2,10,13,0.14285714285714285,0.7142857142857143,0.9285714285714286,3,11,0,0,0,0,0,0,0.0,0.0,modifier,0.7857142857142857,True
98,watermelon,unknown,0.11627376427653544,0.0256893306808596,0.02806231195302917,0.0513786613617192,2,0,1,1,0.0,0.5,0.5,0,1,0,0,0,1,0,0,2.0,2.0,modifier,0.5,True
99,maurin quina,unknown,0.11248890465150066,-0.0006559105308545898,0.013137721375934186,-0.005903194777691308,9,0,8,8,0.0,0.8888888888888888,0.8888888888888888,0,9,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
100,americano,unknown,0.1112167561903809,0.016917336052801612,0.022786446661936584,0.1353386884224129,8,0,6,8,0.0,0.75,1.0,0,8,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
101,aperol,unknown,0.10775309291486633,0.036302501671177004,0.031204538737773374,0.14521000668470802,4,0,0,3,0.0,0.0,0.75,0,4,0,0,0,0,0,0,4.0,4.0,modifier,1.0,True
102,coconut cream,unknown,0.10670755096947379,0.019050132293066152,0.02673447227547048,0.038100264586132304,2,0,0,2,0.0,0.0,1.0,0,1,0,0,0,0,0,1,3.0,3.0,modifier,0.5,False
103,tempus fugit kina l'aero d'or,unknown,0.10646787441528448,-0.0017568568213807902,0.011759771664153588,-0.0175685682138079,10,1,6,10,0.1,0.6,1.0,1,8,0,1,0,0,0,0,0.0,0.0,modifier,0.8,True
104,dubonnet,unknown,0.1058673863751381,0.015332668725431533,0.025022042213169737,0.0459980061762946,3,0,2,3,0.0,0.6666666666666666,1.0,0,3,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
105,apple juice,unknown,0.10429175622092242,0.013492863905961433,0.02215726011459579,0.0809571834357686,6,0,4,6,0.0,0.6666666666666666,1.0,0,3,0,0,0,0,1,2,0.0,0.0,modifier,0.5,True
106,cherry liqueur,unknown,0.09817636615070216,0.02438975384770352,0.025242914532377127,0.7804721231265126,32,1,19,27,0.03125,0.59375,0.84375,2,23,0,7,0,0,0,0,0.0,0.0,modifier,0.71875,False
107,punt e mes,unknown,0.09817089382617372,0.0077053815732694595,0.020597797387301522,0.0385269078663473,5,0,3,5,0.0,0.6,1.0,0,3,0,0,2,0,0,0,0.0,0.0,modifier,0.6,True
108,creme de peche,unknown,0.09425171567749256,0.0245082005197132,0.027826085920799888,0.0490164010394264,2,0,1,2,0.0,0.5,1.0,0,1,0,1,0,0,0,0,0.0,0.0,modifier,0.5,True
109,apple brandy,unknown,0.09370922232298054,-1.7031576338050018e-05,0.02292103950158964,-3.4063152676100036e-05,2,0,0,2,0.0,0.0,1.0,0,2,0,0,0,0,0,0,1.0,2.0,modifier,1.0,True
110,lillet rose,unknown,0.0935151605877422,0.01781224515834625,0.0264868948485265,0.0356244903166925,2,0,1,2,0.0,0.5,1.0,0,2,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
111,lustau east india solera,unknown,0.09279379334422545,0.0112543611263758,0.025175318042132404,0.0225087222527516,2,0,1,2,0.0,0.5,1.0,0,2,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
112,cinnamon cordial,unknown,0.0923009311999943,0.00677379617881985,0.024279205052621218,0.0135475923576397,2,0,1,2,0.0,0.5,1.0,0,1,0,1,0,0,0,0,0.0,0.0,modifier,0.5,True
113,creme de banane,unknown,0.0897391071634544,0.001552914961866574,0.019621343168003232,0.006211659847466296,4,0,2,4,0.0,0.5,1.0,0,2,0,2,0,0,0,0,0.0,0.0,modifier,0.5,True
114,dry vermouth,unknown,0.08856234512606012,0.002583400568906099,0.017481775827286362,0.015500403413436593,6,0,3,6,0.0,0.5,1.0,0,6,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
115,bitter,unknown,0.08632800783911913,-0.017053081352689424,0.013419344396484565,-0.0682123254107577,4,0,2,4,0.0,0.5,1.0,0,2,0,0,2,0,0,0,0.0,0.0,modifier,0.5,True
116,apricot liqueur,unknown,0.08487846098254312,0.00548847054945807,0.010783804657255439,0.1481887048353679,27,0,15,24,0.0,0.5555555555555556,0.8888888888888888,0,22,0,5,0,0,0,0,0.0,0.0,modifier,0.8148148148148148,True
117,prickly pear puree,unknown,0.08240913765888624,0.043545540925546,0.0303099998993465,0.043545540925546,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
118,passion fruit syrup,unknown,0.08224331190803795,0.0408320286389375,0.030008498534167774,0.0408320286389375,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
119,cacao,unknown,0.08181122900338586,0.0337615811082668,0.029222893252982145,0.0337615811082668,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
120,cardamaro,unknown,0.08134718114089609,0.0261680706311615,0.02837916986663711,0.0261680706311615,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
121,mendolera,unknown,0.08043498148064634,0.011241167099802,0.026720625029819384,0.011241167099802,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
122,gruner veltliner,unknown,0.07987561904465099,0.0020879636016964,0.025703602418918767,0.0020879636016964,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
123,dill cordial,unknown,0.07971370914759933,-0.0005614710773308,0.025409220787915743,-0.0005614710773308,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
124,kummel liqueur,unknown,0.07953710691207486,-0.0034513258404585,0.025088125814234884,-0.0034513258404585,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
125,brachetto,unknown,0.07937116972098003,-0.0061666616947375,0.024786421830426106,-0.0061666616947375,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
126,port,unknown,0.07885615851584019,0.0106964128213402,0.02375760878478119,0.0320892384640206,3,0,1,3,0.0,0.3333333333333333,1.0,0,3,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
127,yuzu juice,unknown,0.07548877444265549,0.01376837046855375,0.025678119910568,0.0275367409371075,2,0,0,1,0.0,0.0,0.5,0,1,1,0,0,0,0,0,1.0,2.0,modifier,0.5,True
128,creme de framboise,unknown,0.07544889586813494,0.0329993123006726,0.02952430827699177,0.0659986246013452,2,0,1,1,0.0,0.5,0.5,0,2,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
129,vermouth bianco,unknown,0.07470343724865672,-0.01162900957100839,0.005332913309867378,-0.1279191052810923,11,0,5,10,0.0,0.45454545454545453,0.9090909090909091,0,11,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
130,violet liqueur,unknown,0.06132645223730338,0.008058050771377726,0.021789721771173613,0.032232203085510905,4,0,1,3,0.0,0.25,0.75,0,3,0,0,0,0,0,1,0.0,0.0,modifier,0.75,False
131,cube,unknown,0.056683784528588424,0.0523753652178983,0.031291091487385646,0.0523753652178983,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
132,spiced kuri squash purée,unknown,0.05617572655724133,0.0440616893231278,0.030367349721300032,0.0440616893231278,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
133,/4 oz hirsh pinot noir reduction,unknown,0.05615351130380422,0.0436981669941569,0.030326958351414374,0.0436981669941569,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
134,float old vine zin,unknown,0.0560399093979059,0.0418392267158207,0.03012040943159924,0.0418392267158207,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
135,pilon syrup,unknown,0.0560387260828588,0.0418198633786863,0.030118257949695422,0.0418198633786863,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
136,blood orange vanilla mint puree,unknown,0.05589996150717884,0.0395491703221052,0.029865958721186407,0.0395491703221052,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
137,apple liqueur,unknown,0.05562782699447541,0.0350960601142309,0.029371168698089263,0.0350960601142309,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
138,branca menta,unknown,0.055586335088309,0.0344171016496896,0.029295728868695785,0.0344171016496896,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
139,esprit de june,unknown,0.055571649549898294,0.0341767928393327,0.02926902788976724,0.0341767928393327,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
140,ginger zest,unknown,0.055333934369598936,0.0302869080707977,0.02883681847104113,0.0302869080707977,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
141,hibiscus tea,unknown,0.05526528283380096,0.0291635193031944,0.028711997496862984,0.0291635193031944,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
142,apple puree,unknown,0.055219837832922065,0.0284198738342671,0.02862937022253773,0.0284198738342671,1,0,0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,modifier,1.0,False
